id,ACTION
137,0.9419873931448621
138,0.9239981256468923
139,0.9412164965689692
140,0.9448391238768875
141,0.9420783766413545
142,0.9337969103787641
143,0.9340924389220073
144,0.9491900975981826
145,0.9415639606096335
146,0.9416197570448686
147,0.9418545263840947
148,0.9437691797704231
149,0.9432343978048032
150,0.949598257739447
151,0.9412363998424192
152,0.9424621164861706
153,0.9227446961465539
154,0.942191182090838
155,0.940184115528949
156,0.942166980460702
157,0.9393194507691345
158,0.9401639944960046
159,0.9432417681734501
160,0.9420111480251947
161,0.9417072867289165
162,0.9439340700575304
163,0.9391004475689007
164,0.9417249742597759
165,0.9388247727330084
166,0.9408187358283557
167,0.942139312352686
168,0.9420904254570232
169,0.9426852506754864
170,0.9381778731139286
171,0.9412536141965705
172,0.9473539548236862
173,0.9411130976059023
174,0.9413083880352334
175,0.9473557981801494
176,0.9414891437205414
177,0.938058114056573
178,0.9422742751920924
179,0.9422346145436136
180,0.9407107046657887
181,0.9391094509626102
182,0.946756009645711
183,0.9380871231292498
184,0.9241511658850148
185,0.942456506447664
186,0.9422560931698987
187,0.9429844699040032
188,0.9382060604727511
189,0.9242611509861299
190,0.9450432303989267
191,0.9448309643636756
192,0.9390084487781567
193,0.9417732468361655
194,0.9429250147921491
195,0.9428750050688703
196,0.9412957558408884
197,0.9544471260537963
198,0.9419020422382678
199,0.9424560412778337
200,0.9406026000887237
201,0.943564167131276
202,0.9436225542568926
203,0.9391834920713265
204,0.9420361168054023
205,0.9475099758611598
206,0.9439441394490254
207,0.9419802161491291
208,0.9408709732058156
209,0.9374749874735014
210,0.9243666974867886
211,0.9416883681816579
212,0.9283246741370174
213,0.9439700825695152
214,0.9428485965801858
215,0.9423498530255074
216,0.9422360720278958
217,0.9439862569400215
218,0.9371148881265173
219,0.9425562534235107
220,0.9399964735094726
221,0.9648748896596909
222,0.941120563903765
223,0.9435118511079764
224,0.9272479699875493
225,0.9403253983052521
226,0.9417690033662433
227,0.9391582875784185
228,0.9418215982041761
229,0.9440892769574445
230,0.9436689047969519
231,0.9421461853976552
232,0.9404476568662884
233,0.9414622385404221
234,0.9449926110000461
235,0.9421198202240461
236,0.9307923765567054
237,0.9420580607934808
238,0.9419688126821422
239,0.9421259822860972
240,0.9415477009654108
241,0.9388488305112788
242,0.9383846314494063
243,0.9442039718147647
244,0.9418011849101278
245,0.9265118058602746
246,0.9417914408004182
247,0.9416680628712528
248,0.9440030321683235
249,0.9372118737673844
250,0.9438781732675234
251,0.9435913155284855
252,0.9414602112030099
253,0.940703328441173
254,0.9506665688903311
255,0.9409113671972347
256,0.9392376226606673
257,0.9417016474504021
258,0.9398276759816886
259,0.942238723779088
260,0.9418198620761957
261,0.9418651503986837
262,0.9417615089427747
263,0.9432150918963048
264,0.9413547377445843
265,0.9381043207952072
266,0.9408156977688805
267,0.9419956044203103
268,0.9413543290819782
269,0.9371768478608509
270,0.9419222159470233
271,0.9419532385085221
272,0.9432932829754079
273,0.94549653577535
274,0.9436947182332547
275,0.9444709638692231
276,0.9449575744804948
277,0.9379796345382639
278,0.9405701402958655
279,0.9347311207864478
280,0.9422694626649452
281,0.9436458273753203
282,0.9457012463361817
283,0.9395805563652996
284,0.942239543653067
285,0.9424583500643906
286,0.9431754907397952
287,0.9412654877290196
288,0.9456357325900291
289,0.9261095335020234
290,0.9381776318675147
291,0.9393554617286861
292,0.9417602499697671
293,0.9419697404874506
294,0.9488995374658005
295,0.9484282111191195
296,0.9419643134835392
297,0.9425576426694309
298,0.9433110731844653
299,0.942090116932027
300,0.9434735116435861
301,0.9412443599489582
302,0.9439439101356623
303,0.942102462445508
304,0.9418426090577435
305,0.9450659508533523
306,0.942347033614775
307,0.9414070395869298
308,0.945625958918775
309,0.9433992734218895
310,0.9413907147619724
311,0.9458059165932489
312,0.9393578425148574
313,0.9420537183528982
314,0.9395547764128649
315,0.9322999623177615
316,0.9420421211315319
317,0.9492338528728681
318,0.9408303602782289
319,0.9422376408249844
320,0.9419074795454061
321,0.9479933947612318
322,0.9417918916932778
323,0.9450315539176614
324,0.9342102697887117
325,0.9329571845610392
326,0.9490798236549154
327,0.9453411867104183
328,0.9407661779917836
329,0.9435106551271096
330,0.9419417650827671
331,0.9460827554815348
332,0.9416433173986751
333,0.9414297673298271
334,0.937112315490649
335,0.9411487802774556
336,0.9422976080413421
337,0.9463967787819503
338,0.9427117138905561
339,0.9441786006327726
340,0.939194590760059
341,0.9494024392137442
342,0.9408880090401412
343,0.9393955140315621
344,0.9425499742552058
345,0.943048433140405
346,0.9420602976560774
347,0.9449832932058726
348,0.9326638974012775
349,0.9414241775702634
350,0.9423981363555483
351,0.9447063583803791
352,0.9426930220509191
353,0.9418448288189922
354,0.9422502629275503
355,0.9418497804952518
356,0.9445566552499636
357,0.9421918710793434
358,0.9381739493878185
359,0.9413583083767583
360,0.9345418600355382
361,0.9427952792919017
362,0.9418119033613485
363,0.943455056750058
364,0.942165693578781
365,0.9436381042362146
366,0.9409545522896402
367,0.9411013055569348
368,0.9410133613807019
369,0.9422844551114501
370,0.9407114538448214
371,0.9397272939729033
372,0.9534313457742156
373,0.9406198019643379
374,0.9426982935169257
375,0.9450964106536129
376,0.9429507108595032
377,0.9413684358953363
378,0.9416295732008442
379,0.9416593054035725
380,0.9407874050256162
381,0.9434182058045075
382,0.9394843020296869
383,0.9407128156564961
384,0.94591903411737
385,1.02723782300164
386,0.944978483799472
387,0.9420356833038123
388,0.9406751297497145
389,0.9400968578433051
390,0.939762316809009
391,0.9426393120241824
392,0.9345447301225104
393,0.9243782895860039
394,0.9450644263621564
395,0.9416031287922576
396,0.9437295073434002
397,0.9412964189059346
398,0.9444411597507709
399,0.941036897559074
400,0.9382473321714341
401,0.9407100185164876
402,0.942033663888177
403,0.9437665462959156
404,0.9429784404776536
405,0.9448496710182935
406,0.9404842352543585
407,0.9428104510599182
408,0.9435347510653505
409,0.9397622507948086
410,0.9391992233294008
411,0.9413992637704751
412,0.9422373877300615
413,0.939150959801323
414,0.938928072172965
415,0.9468207529666929
416,0.9425321971821361
417,0.9415541542100719
418,0.9419041330296402
419,0.9379147362519383
420,0.9452188377410483
421,0.9492576884837445
422,0.9420747310040232
423,0.9387759308110462
424,0.9390638126903293
425,0.9417832251276554
426,0.941881670164799
427,0.9493866203428833
428,0.9496676349803046
429,0.9449408182301372
430,0.943979915907301
431,0.9458544551516919
432,0.9458037222497289
433,0.9423658689558244
434,0.9420547716802035
435,0.9738785148317447
436,0.9433764380691034
437,0.9389885472360022
438,0.9407685746894119
439,0.9429321147906903
440,0.9423725042741162
441,0.9444573384330209
442,0.9448170169200226
443,0.9438336371134952
444,0.9459936025363578
445,0.9422961766767389
446,0.9420327577921734
447,0.9368879187807745
448,0.9446302163841607
449,0.9452947823141545
450,0.9425758720408153
451,0.9388815936712789
452,0.9485591628529858
453,0.954340422959431
454,0.9378763244931689
455,0.9388107192040269
456,0.9453444342935381
457,0.9423281033488264
458,0.9453010768667791
459,0.943370724043542
460,0.9446211634628886
461,0.9414478687877704
462,0.9399360272818734
463,0.9440493331028129
464,0.938793014424233
465,0.9411096657984125
466,0.94059522357758
467,0.9420860483240725
468,0.944591932867404
469,0.9435343586491443
470,0.9438987625066739
471,0.9401503066321254
472,0.9417537188957512
473,0.9427797116094572
474,0.944416512356771
475,0.9432266573895103
476,0.9268552363985492
477,0.945009213197983
478,0.9416413404146665
479,0.9419016698955159
480,0.9441199999293615
481,0.9454685897971548
482,0.9382816201199089
483,0.944375576420148
484,0.9413125018413748
485,0.9439707722755607
486,0.940879377078429
487,0.9385415424298712
488,0.9424366872139683
489,0.9473385834182532
490,0.9423007990232866
491,0.9384152831919735
492,0.940105127488886
493,0.9411227068487867
494,0.9781889362454802
495,0.9401731684544952
496,0.9509132126735228
497,0.9424770469181717
498,0.940820590580224
499,0.9425023408237938
500,0.9450204695602001
501,0.9408408440178379
502,0.9413635566568318
503,0.9429654531726969
504,0.9398235223311572
505,0.9417637885655995
506,0.9430259828413248
507,0.9444131966527239
508,0.9415095039357899
509,0.9386281585548425
510,0.9448602987670546
511,0.9421363461324249
512,0.9460241026544653
513,0.9401835454670665
514,0.9421519568856136
515,0.9422119349417382
516,0.941420201445113
517,0.9402509781990007
518,0.9425456463990615
519,0.9437115151281152
520,0.9390503542030559
521,0.9432160503939823
522,0.9425803863479171
523,0.9505096128558091
524,0.9416535237437332
525,0.942156048809406
526,0.9406063348790119
527,0.9420624021522379
528,0.9435389375252309
529,0.9401633154486788
530,0.9409804907986212
531,0.9382275683073612
532,0.94078079807711
533,0.9494192192471758
534,0.9411403043493847
535,0.93270369433756
536,0.9410046049450524
537,0.9445054981235994
538,0.9409151359963278
539,0.9416733440072806
540,0.941319978640831
541,0.9257286378322724
542,0.9415371278896861
543,0.9407418732928211
544,0.9431566259033127
545,0.9401718130697155
546,0.9415587040221352
547,0.916210607617942
548,0.9403165770269175
549,0.9283705088461754
550,0.9421641949330419
551,0.9426527094451493
552,0.9421028026194994
553,0.9424398163151768
554,0.9415618225539161
555,0.9324540746678737
556,0.9420378535901226
557,0.9417140854764923
558,0.9496660036072899
559,0.9418737144230227
560,0.9421103898487094
561,0.9283434962151158
562,0.9444043533296804
563,0.9420638179271543
564,0.9488930795084339
565,0.948613679141593
566,0.9408433565608151
567,0.9404689180072456
568,0.9454048492487441
569,0.9376009972114864
570,0.9382237301802987
571,0.9408979072733508
572,0.9421386589960671
573,0.9407168708712705
574,0.9419368252445786
575,0.9416980490278866
576,0.9427082656917966
577,0.9402287829273395
578,0.9432331972541226
579,0.9404926069999424
580,0.9391942929609549
581,0.9413659669414922
582,0.9400406678766419
583,0.9431696143135927
584,0.9426515215931748
585,0.9395244778711047
586,0.9421942660638967
587,0.9448981824029663
588,0.9395941693344056
589,0.94389434684273
590,0.9440493028655529
591,0.9438246585384619
592,0.9412437614338288
593,0.9413800946573889
594,0.9409761529698057
595,0.9440632374178213
596,0.9407330789654046
597,0.9423522874001884
598,0.9449790061991932
599,0.9388343970591884
600,0.9422752260092793
601,0.9487385864619888
602,0.9281512816726776
603,0.9436790655031352
604,0.9429551399372343
605,0.9397440178227829
606,0.9401908062427798
607,0.9414329264114727
608,0.9434140835888505
609,0.9397491837107438
610,0.9417504928981206
611,0.941994971856846
612,0.941168183752976
613,0.9406681539223751
614,0.941433910809471
615,0.9434929669700525
616,0.9420531003627165
617,0.9381381149268189
618,0.9408790450693905
619,0.9449865244358694
620,0.9336389067246598
621,0.9439850783811179
622,0.9426646692469494
623,0.942147160177787
624,0.9408523061958421
625,0.9420341572985835
626,0.9414538072333454
627,0.9401759116491721
628,0.944064276756008
629,0.9444978576277109
630,0.9473196829381269
631,0.9425102101727887
632,0.9419551277420183
633,0.9427707059140421
634,0.9405770925722334
635,0.9399538141630742
636,0.943899483835102
637,0.9409027904555746
638,0.9407143932600974
639,0.9258507074872637
640,0.943348854613044
641,0.9399692593187706
642,0.9474696059900976
643,0.9405625891474078
644,0.9416659851806211
645,0.9421226905192026
646,0.9377668836058255
647,0.9497375182201787
648,0.9407789924924711
649,0.9472332682411466
650,0.9427951004983365
651,0.9419641747085769
652,0.9856616088899208
653,0.9413495768279733
654,0.9397655625161023
655,0.9420973640080421
656,0.9424843260598619
657,0.9402080100012099
658,0.9412942717637324
659,0.9398390992676179
660,0.9411888122748433
661,0.9433080461951796
662,0.9451396536251235
663,0.9424599873410217
664,0.9406409932995193
665,0.9441807915135576
666,0.9404641053679168
667,0.9225002898454225
668,0.9440584498177336
669,0.9416027118800742
670,0.9399575315306871
671,0.9393445725549243
672,0.9416961548355448
673,0.9420388448561707
674,0.9421978973603082
675,0.9441884638888779
676,0.9377359371073184
677,0.9415890739944164
678,0.9403326641634301
679,0.949990431259358
680,0.9452845962546007
681,0.9400022619137142
682,0.9402892933710315
683,0.9424091621625736
684,0.9414141235543291
685,0.9439403314373739
686,0.9424480178810422
687,0.9382185496115135
688,0.9431748943673574
689,0.9419953582849554
690,0.94115980044573
691,0.9434258538677587
692,0.9414372069597099
693,0.9449282799668358
694,0.9429944610764651
695,0.9432973202385566
696,0.9430322714437543
697,0.9424652242657736
698,0.9399398113476309
699,0.9421326101083312
700,0.9413362979875589
701,0.9219782611492432
702,0.9448079320063345
703,0.9716675176899892
704,0.9392800860873243
705,0.942321944220837
706,0.94845959535094
707,0.9445514141238965
708,0.9429501262085347
709,0.9407182766650736
710,0.941124753689498
711,0.9422544906179166
712,0.9422662693825187
713,0.9410032379440013
714,0.9411780349836038
715,0.9413635045016135
716,0.9269209623559325
717,0.9423010883034423
718,0.9373489022466103
719,0.9435956882065472
720,0.9382913302017216
721,0.9238687466471442
722,0.9421311896074427
723,0.9439997299230921
724,0.9381369240705256
725,0.9412661972524219
726,0.9452460401402089
727,0.9419891682283161
728,0.9417054585265842
729,0.9421714384229976
730,0.9409520527213777
731,0.9438866835727817
732,0.9414264858693151
733,0.9376200208945763
734,0.9417869414456543
735,0.9422362628342025
736,0.9417630440005603
737,0.9384082104612526
738,0.9426475603229683
739,0.9389670160374506
740,0.9409204025954698
741,0.9394361139687475
742,0.9426198271634232
743,0.9415911622043791
744,0.9699058492431563
745,0.9438516204991895
746,0.9418498429658142
747,0.971574254977037
748,0.9419953567497414
749,0.9449284685708654
750,0.9418736917809816
751,0.9434799912924504
752,0.9438428355167451
753,0.9414087196924461
754,0.9421519759385396
755,0.9399969937803784
756,0.9412124627022985
757,0.9413701070906119
758,0.9345749866379254
759,0.9432787363124022
760,0.9420572466970161
761,0.9399676979330583
762,0.9428251354404249
763,0.9452538559601884
764,0.9421271101272791
765,0.9416948800769228
766,0.9418026724307007
767,0.9424584600637986
768,0.9388472713649331
769,0.940729320115025
770,0.9410453515122666
771,0.9413870322331859
772,0.9382333457891181
773,0.9378624456027671
774,0.9420702105747092
775,0.9412241160551038
776,0.947540029223468
777,0.9430719826247205
778,0.9439665406501596
779,0.9522569673754733
780,0.9385221178322352
781,0.9405530408322975
782,0.9434295915902104
783,0.9395732439410396
784,0.9408853006244475
785,0.9443718836257156
786,0.9421494407541009
787,0.9421871350018167
788,0.9279438442200397
789,0.9450346485740904
790,0.9445459379363644
791,0.9413674720817304
792,0.9448624911669639
793,0.9400343114622266
794,0.9436517852400292
795,0.9433634471108561
796,0.9382887526703145
797,0.9455733498078204
798,0.9448468178625199
799,0.9418214548278911
800,0.9437455096948384
801,0.9423686033207047
802,0.9409585194053518
803,0.9422986284245747
804,0.9420365374031524
805,0.9418750233911217
806,0.9425333385671529
807,0.9443352905429541
808,0.9403735499897784
809,0.9477058975065016
810,0.9414988490702911
811,0.9418991655908074
812,0.9422343547515964
813,0.9414176541507256
814,0.9410856546155992
815,0.9381003929932452
816,0.943641003849681
817,0.9328278502660254
818,0.9427718617611607
819,0.9417931395283723
820,0.9421006726452503
821,0.9408188311977151
822,0.9455441296388469
823,0.9423656207334448
824,0.9438809407725294
825,0.941192688801833
826,0.9419180449018811
827,0.9436695074449405
828,0.9493326837982182
829,0.9410934006388363
830,0.9391010127831192
831,0.942716499998842
832,0.94104048790184
833,0.9381002646813557
834,0.9422474654734667
835,0.9495616738107617
836,0.9426362872853874
837,0.9388457072906198
838,0.9481259826562508
839,0.9410788311090507
840,0.9433650724526764
841,0.9451362880149169
842,0.9381034750747703
843,0.9443409073863189
844,0.9319345628869209
845,0.9396742414945114
846,0.9420971704138956
847,0.9426231910487493
848,0.9427149149780103
849,0.9408378425876806
850,0.9462366331567362
851,0.9401140133072956
852,0.9422622344443492
853,0.9246643523478156
854,0.9473278750114258
855,0.9398514053919637
856,0.9410142809411928
857,0.9405876776738458
858,0.9473954643643202
859,0.9432255629834695
860,0.9427383817729462
861,0.9446833069960741
862,0.9392337462292085
863,0.9422326586009367
864,0.9387845546058236
865,0.9378677099900654
866,0.9487821656773283
867,0.9399362985890046
868,0.9729724229729368
869,0.9414920967870681
870,0.9493882031746784
871,0.9398888907112636
872,0.9378628860856184
873,0.9424625456169078
874,0.9425075781860235
875,0.940305492763663
876,0.9444961194558827
877,0.944143622276147
878,0.9368896483413006
879,0.9317287380509555
880,0.9420879183921436
881,0.9421661773738873
882,0.9421371154415139
883,0.9418817617982082
884,0.9430761826325339
885,0.9272628999433258
886,0.9374647808034919
887,0.9389315546398241
888,0.9418807643177403
889,0.9436957701785916
890,0.9421043350818927
891,0.9420322062430813
892,0.9243246113316193
893,0.9397142778535257
894,0.9436364140891237
895,0.9412488356175934
896,0.9414214154453702
897,0.942064460779948
898,0.9419727702109049
899,0.9411772813269179
900,0.9419900562247197
901,0.9416495300825574
902,0.9421531320479865
903,0.9425416682301414
904,0.9419432907970623
905,0.9431634312203847
906,0.9493231070322794
907,0.9479450129682148
908,0.9406486305426274
909,0.9407831224688925
910,0.943055923856371
911,0.9419930651688698
912,0.9374019752999354
913,0.9448262474141704
914,0.9417548296230553
915,0.9442376033893396
916,0.9404445213619028
917,0.9432047376045668
918,0.9422563822500314
919,0.9392129781096754
920,0.9440963869877405
921,0.9424087917719538
922,0.9411898653570586
923,0.9522171078794308
924,0.9271790652225588
925,0.9363631436842078
926,0.9448269241382532
927,0.9426723412343013
928,0.940244230257529
929,0.9419436554056244
930,0.9459766247800477
931,0.9448157810441372
932,0.9436144897868783
933,0.9494216125009104
934,0.9424200870754583
935,0.9478795432953965
936,0.9278148696127103
937,0.9412335376503009
938,0.9398275875484448
939,0.9416153732412589
940,0.9423620115134327
941,0.9468661523139648
942,0.9338715202136436
943,0.9426879882501177
944,0.9419350804727957
945,0.9404330121250215
946,0.9402061780843314
947,0.9464812475455933
948,0.9487738884680801
949,0.9421458021756848
950,0.9414367233842871
951,0.9409896281214387
952,0.9415694443113705
953,0.9441026486705233
954,0.9409286347902713
955,0.9398628629708534
956,0.9380935792954367
957,0.9507188588158485
958,0.941559752856987
959,0.9416968720608732
960,0.9385029932311856
961,0.9258173739339168
962,0.9414222821594195
963,0.9423650725467371
964,0.9417105419225206
965,0.9440585189017868
966,0.942738594311078
967,0.940773376387809
968,0.9400148529491675
969,0.9434668245869742
970,0.9418699825433485
971,0.9421318850593673
972,0.942645200859792
973,0.941327810326208
974,0.9431276570523701
975,0.9420574859384876
976,0.9425334491533365
977,0.9258576205557327
978,0.9447106585370609
979,0.94091898082336
980,0.9403213793428287
981,0.9426923292858437
982,0.9422399752620388
983,0.9442058033323605
984,0.9422956661104079
985,0.942004818028965
986,0.9420282574475466
987,0.9421426971803939
988,0.9418974823105158
989,0.9425696360426411
990,0.943714731924095
991,0.9453599770549793
992,0.9418365612723609
993,0.9421142874990781
994,0.9423333749768595
995,0.9413636401876823
996,0.9420605408828909
997,0.942417437237477
998,0.9415717275258874
999,0.9409184440458622
1000,0.9455424222342224
1001,0.9423993092590148
1002,0.9479215468934252
1003,0.9426041496944189
1004,0.9411227339613247
1005,0.9407676809061849
1006,0.9393504134024364
1007,0.9403624902980927
1008,0.9455695034284961
1009,0.9420464192772865
1010,0.9455117544170902
1011,0.9417407449211821
1012,0.9444284474719776
1013,0.9425117893039322
1014,0.9406064247290304
1015,0.9433025046439362
1016,0.942675386899771
1017,0.9407007862872901
1018,0.9288914584122101
1019,0.9422024521107359
1020,0.9426291423610711
1021,0.9485772896733033
1022,0.935983032422867
1023,0.9449833063334996
1024,0.9408269679603806
1025,0.9401988925127891
1026,0.9494188343247086
1027,0.939504890476914
1028,0.9419064317926256
1029,0.9432691817074577
1030,0.9419704048261737
1031,0.9419460071795693
1032,0.9328065196834189
1033,0.9450278458852379
1034,0.9399635479669093
1035,0.941822396381008
1036,0.9217482307663819
1037,0.9437942836500759
1038,0.9426351095109636
1039,0.9398462405303877
1040,0.9439071694199967
1041,0.9421548972996224
1042,0.9420197491666281
1043,0.9420073177609884
1044,0.9237049682252152
1045,0.9420589258087502
1046,0.9406137310906294
1047,0.9406388324659639
1048,0.9400079854071725
1049,0.9380102332136627
1050,0.9418004861908693
1051,0.9438529723706628
1052,0.9404879081207824
1053,0.9406261904842245
1054,0.9466308357986635
1055,0.9715513194157882
1056,0.940031096081553
1057,0.9422156233274019
1058,0.9407285980954454
1059,0.9415609843512568
1060,0.942013244348608
1061,0.9391116217140734
1062,0.942931145644483
1063,0.9271190490893045
1064,0.9431684602552539
1065,0.9374135404192364
1066,0.9414809436324382
1067,0.9414754905949134
1068,0.9420550649060702
1069,0.9407095659976742
1070,0.9441341292248359
1071,0.9391777671362387
1072,0.9417827482235462
1073,0.9395462099665243
1074,0.9435386856105341
1075,0.9455451236553689
1076,0.94967934112673
1077,0.9421970391784551
1078,0.9418527334778415
1079,0.9449995379447543
1080,0.9368649746536313
1081,0.9412435543931601
1082,0.9425054749627451
1083,0.9433360550563721
1084,0.9416138596151213
1085,0.9239862830985243
1086,0.9423213033706509
1087,0.941824981696331
1088,0.9418759854816355
1089,0.9424327968517893
1090,0.9406749655237839
1091,0.9450626798202967
1092,0.9437181056594343
1093,0.939864691990747
1094,0.9451477253574003
1095,0.9429036612266841
1096,0.9406244097518115
1097,0.944826678104256
1098,0.9512011788954583
1099,0.9434813373120507
1100,0.9259104130331712
1101,0.9388296915645236
1102,0.942032513674571
1103,0.9414402003029654
1104,0.9421115982243623
1105,0.94666375560049
1106,0.9415458924114064
1107,0.9418315433226639
1108,0.9418093226908314
1109,0.9437428869989632
1110,0.944908729694476
1111,0.9406233946253147
1112,0.9414072515613606
1113,0.9340924834432122
1114,0.9417099254802328
1115,0.9400505841348443
1116,0.9522863298934386
1117,0.9390080633721278
1118,0.9383187005486494
1119,0.9400889629493848
1120,0.9402007615190591
1121,0.9437570600023502
1122,0.9406934264335501
1123,0.9418402727276913
1124,0.9418610035593469
1125,0.9354512930630449
1126,0.9269301413830124
1127,0.9475166280890364
1128,0.943920451264567
1129,0.9433007377635609
1130,0.9424748640072066
1131,0.9426832164523461
1132,0.9382048569255639
1133,0.9447507859468943
1134,0.9414302422920197
1135,0.9394960986283721
1136,0.9438377272171995
1137,0.9419409785532123
1138,0.9402208395306074
1139,0.9414654500727105
1140,0.938036782256189
1141,0.9421502128875899
1142,0.9378334852544211
1143,0.94175621304747
1144,0.9416521720286939
1145,0.9466865627230932
1146,0.9435739348678653
1147,0.9434107011605892
1148,0.9384590333452066
1149,0.9326076382413812
1150,0.9518594049267345
1151,0.9418193921656463
1152,0.9411815906035166
1153,0.942596030216864
1154,0.9398952071914453
1155,0.9436323268203701
1156,0.9394329597343818
1157,0.9443824217350529
1158,0.9392058246428067
1159,0.9423542199513292
1160,0.9380608533719157
1161,0.9339173999327237
1162,0.9401652765830077
1163,0.9391609472822637
1164,0.9418553143098215
1165,0.9438241178566447
1166,0.9437821007032962
1167,0.9438432911604144
1168,0.9386265158850959
1169,0.9387510275977746
1170,0.941847072544562
1171,0.9404024980880381
1172,0.9412009710528957
1173,0.9425313049897437
1174,0.944552197083017
1175,0.9439799189777289
1176,0.9423286918219428
1177,0.9450787505261191
1178,0.9422696544653388
1179,0.9445589850521152
1180,0.9398178557827673
1181,0.9489240617887229
1182,0.9420559523800875
1183,0.941871495485505
1184,0.9399694374464819
1185,0.9426232914033217
1186,0.9431016318100975
1187,0.9446633944538387
1188,0.9485302307476203
1189,0.9412418277440163
1190,0.9403450199196806
1191,0.9444143383612866
1192,0.9403524914378811
1193,0.9431474562674661
1194,0.9454087422194213
1195,0.9488809371500343
1196,0.9398549739867555
1197,0.94467027197337
1198,0.9635839487900788
1199,0.9419954958234201
1200,0.9417066339023724
1201,0.9421145630268848
1202,0.9454191583192437
1203,0.9403542078288865
1204,0.9420735640075877
1205,0.9426270472411901
1206,0.9430608095438079
1207,0.9432078334670475
1208,0.9429178948675007
1209,0.9416646710940596
1210,0.9226764718245553
1211,0.9408692929906654
1212,0.9442523477771558
1213,0.942070580370747
1214,0.9418317487430384
1215,0.9415880581008514
1216,0.9420079327106177
1217,0.9418165289049498
1218,0.9407204550067036
1219,0.9412401050553318
1220,0.9423787807660087
1221,0.9443873513915422
1222,0.9450096249697587
1223,0.9437100684971682
1224,0.9431344531835226
1225,0.9425578815893756
1226,0.9464937244731964
1227,0.9413858357993129
1228,0.9268600572221252
1229,0.9436771424284999
1230,0.9439799220481568
1231,0.9444432375954817
1232,0.9420966332158457
1233,0.9419607562989787
1234,0.9448158016973324
1235,0.9419134830801411
1236,0.9465849786555829
1237,0.9425660397501433
1238,0.9420813481730803
1239,0.9519900890539686
1240,0.9406084621011053
1241,0.9448160192846101
1242,0.9421397203747596
1243,0.9422964341216499
1244,0.9414336950728721
1245,0.9409015111503436
1246,0.9437821854012916
1247,0.9418981226927846
1248,0.9438566000850227
1249,0.9383096589192244
1250,0.9403363920150679
1251,0.9436542366423778
1252,0.9428324605736742
1253,0.945582149058256
1254,0.9412157224641521
1255,0.9382266290582484
1256,0.9399495939676519
1257,0.9235329850912981
1258,0.9403588967186793
1259,0.9424268588319862
